id,code,municipality_id/id,name
res_country_parish_980,980,res_country_municipality_147,Diego de Lozada
res_country_parish_981,981,res_country_municipality_147,Paraiso de San Jose
res_country_parish_982,982,res_country_municipality_147,San Miguel
res_country_parish_983,983,res_country_municipality_147,Tintorero
res_country_parish_984,984,res_country_municipality_147,Cabo Jose Bernardo Dorante
res_country_parish_985,985,res_country_municipality_148,Coronel Mariano Peraza
res_country_parish_986,986,res_country_municipality_148,Bolivar
res_country_parish_987,987,res_country_municipality_148,Anzoategui
res_country_parish_988,988,res_country_municipality_148,Guarico
res_country_parish_989,989,res_country_municipality_148,Hilario Luna y Luna
res_country_parish_990,990,res_country_municipality_148,Humocaro Alto
res_country_parish_991,991,res_country_municipality_148,Humocaro Bajo
res_country_parish_992,992,res_country_municipality_148,La Candelaria
res_country_parish_993,993,res_country_municipality_149,Moran
res_country_parish_994,994,res_country_municipality_149,Cabudare
res_country_parish_995,995,res_country_municipality_149,Jose Gregorio Bastidas
res_country_parish_996,996,res_country_municipality_150,Agua Viva
res_country_parish_997,997,res_country_municipality_296,Sarare
res_country_parish_998,998,res_country_municipality_150,Buria
res_country_parish_999,999,res_country_municipality_151,Gustavo Vegas Leon
res_country_parish_1000,1000,res_country_municipality_151,Trinidad Samuel
res_country_parish_1001,1001,res_country_municipality_151,Antonio Diaz
res_country_parish_1002,1002,res_country_municipality_151,Camacaro
res_country_parish_1003,1003,res_country_municipality_151,Castaneda
res_country_parish_1004,1004,res_country_municipality_151,Cecilio Zubillaga
res_country_parish_1005,1005,res_country_municipality_151,Chiquinquira
res_country_parish_1006,1006,res_country_municipality_151,El Blanco
res_country_parish_1007,1007,res_country_municipality_151,Espinoza de los Monteros
res_country_parish_1008,1008,res_country_municipality_151,Lara
res_country_parish_1009,1009,res_country_municipality_151,Las Mercedes
res_country_parish_1010,1010,res_country_municipality_151,Manuel Morillo
res_country_parish_1011,1011,res_country_municipality_151,Montaña Verde
res_country_parish_1012,1012,res_country_municipality_151,Montes de Oca
res_country_parish_1013,1013,res_country_municipality_151,Torres
res_country_parish_1014,1014,res_country_municipality_151,Heriberto Arroyo
res_country_parish_1015,1015,res_country_municipality_151,Reyes Vargas
res_country_parish_1016,1016,res_country_municipality_152,Altagracia
res_country_parish_1017,1017,res_country_municipality_152,Siquisique
res_country_parish_1018,1018,res_country_municipality_152,Moroturo
res_country_parish_1019,1019,res_country_municipality_152,San Miguel
res_country_parish_1020,1020,res_country_municipality_153,Xaguas
res_country_parish_1021,1021,res_country_municipality_153,Presidente Betancourt
res_country_parish_1022,1022,res_country_municipality_153,Presidente Paez
res_country_parish_1023,1023,res_country_municipality_153,Romulo Gallegos
res_country_parish_1024,1024,res_country_municipality_153,Gabriel Picón González
res_country_parish_1025,1025,res_country_municipality_153,Héctor Amable Mora
res_country_parish_1026,1026,res_country_municipality_153,José Nucete Sardi
res_country_parish_1027,1027,res_country_municipality_154,Pulido Mendez
res_country_parish_1028,1028,res_country_municipality_155,La Azulita
res_country_parish_1029,1029,res_country_municipality_155,Santa Cruz de Mora
res_country_parish_1030,1030,res_country_municipality_155,Mesa Bolívar
res_country_parish_1031,1031,res_country_municipality_156,Mesa de las Palmas
res_country_parish_1032,1032,res_country_municipality_156,Aricagua
res_country_parish_1033,1033,res_country_municipality_157,San Antonio
res_country_parish_1034,1034,res_country_municipality_157,Canagua
res_country_parish_1035,1035,res_country_municipality_157,Capurí
res_country_parish_1036,1036,res_country_municipality_157,Chacanta
res_country_parish_1037,1037,res_country_municipality_157,El Molino
res_country_parish_1038,1038,res_country_municipality_157,Guaimaral
res_country_parish_1039,1039,res_country_municipality_157,Mucutuy
res_country_parish_1040,1040,res_country_municipality_158,Mucuchachi
res_country_parish_1041,1041,res_country_municipality_158,Fernández Pela
res_country_parish_1042,1042,res_country_municipality_158,Matriz
res_country_parish_1043,1043,res_country_municipality_158,Montalbán
res_country_parish_1044,1044,res_country_municipality_158,Acequias
res_country_parish_1045,1045,res_country_municipality_158,Jaji
res_country_parish_1046,1046,res_country_municipality_158,La Mesa
res_country_parish_1047,1047,res_country_municipality_159,San José
res_country_parish_1048,1048,res_country_municipality_159,Tucani
res_country_parish_1049,1049,res_country_municipality_160,Florencio Ramírez
res_country_parish_1050,1050,res_country_municipality_160,Santo Domingo
res_country_parish_1051,1051,res_country_municipality_161,Las Piedras
res_country_parish_1052,1052,res_country_municipality_161,Guaraque
res_country_parish_1053,1053,res_country_municipality_161,Mesa de Quintero
res_country_parish_1054,1054,res_country_municipality_162,Rio negro
res_country_parish_1055,1055,res_country_municipality_162,Arapuey
res_country_parish_1056,1056,res_country_municipality_163,Palmira
res_country_parish_1057,1057,res_country_municipality_163,Torondoy
res_country_parish_1058,1058,res_country_municipality_164,San Cristóbal de Torondoy
res_country_parish_1059,1059,res_country_municipality_164,Antonio Spinetti Dini
res_country_parish_1060,1060,res_country_municipality_164,Arias
res_country_parish_1061,1061,res_country_municipality_164,Caracciolo Parra Pérez
res_country_parish_1062,1062,res_country_municipality_164,Domingo Peña
res_country_parish_1063,1063,res_country_municipality_164,El Llano
res_country_parish_1064,1064,res_country_municipality_164,Gonzalo Picon Febres
res_country_parish_1065,1065,res_country_municipality_164,Jacinto Plaza
res_country_parish_1066,1066,res_country_municipality_164,Juan Rodríguez Suárez
res_country_parish_1067,1067,res_country_municipality_164,Lasso de la Vega
res_country_parish_1068,1068,res_country_municipality_164,Mariano Picon Salas
res_country_parish_1069,1069,res_country_municipality_164,Milla
res_country_parish_1070,1070,res_country_municipality_164,Osuna Rodríguez
res_country_parish_1071,1071,res_country_municipality_164,Sagrario
res_country_parish_1072,1072,res_country_municipality_164,El Morro
res_country_parish_1073,1073,res_country_municipality_165,Los Nevados
res_country_parish_1074,1074,res_country_municipality_165,Miranda
res_country_parish_1075,1075,res_country_municipality_165,Andrés Eloy Blanco
res_country_parish_1076,1076,res_country_municipality_165,La Venta
res_country_parish_1077,1077,res_country_municipality_166,Piñango
res_country_parish_1078,1078,res_country_municipality_166,Santa Elena de Arenales
res_country_parish_1079,1079,res_country_municipality_166,Eloy Paredes
res_country_parish_1080,1080,res_country_municipality_167,San Rafael de Alcázar
res_country_parish_1081,1081,res_country_municipality_168,Santa María de Caparo
res_country_parish_1082,1082,res_country_municipality_169,Pueblo Llano
res_country_parish_1083,1083,res_country_municipality_169,Mucuchíes
res_country_parish_1084,1084,res_country_municipality_169,Cacute
res_country_parish_1085,1085,res_country_municipality_169,La Toma
res_country_parish_1086,1086,res_country_municipality_169,Mucuruba
res_country_parish_1087,1087,res_country_municipality_170,San Rafael
res_country_parish_1088,1088,res_country_municipality_170,Bailadores
res_country_parish_1089,1089,res_country_municipality_171,Geronimo Maldonado
res_country_parish_1090,1090,res_country_municipality_256,Tabay
res_country_parish_1091,1091,res_country_municipality_172,Lagunillas
res_country_parish_1092,1092,res_country_municipality_172,Chiguara
res_country_parish_1093,1093,res_country_municipality_172,Estánquez
res_country_parish_1094,1094,res_country_municipality_172,La Trampa
res_country_parish_1095,1095,res_country_municipality_172,Pueblo Nuevo del Sur
res_country_parish_1096,1096,res_country_municipality_172,San Juan
res_country_parish_1097,1097,res_country_municipality_173,El Amparo
res_country_parish_1098,1098,res_country_municipality_173,El Llano
res_country_parish_1099,1099,res_country_municipality_173,San Francisco
res_country_parish_1100,1100,res_country_municipality_173,Tovar
res_country_parish_1101,1101,res_country_municipality_174,Nueva Bolivia
res_country_parish_1102,1102,res_country_municipality_174,Independencia
res_country_parish_1103,1103,res_country_municipality_174,María de la Concepción Palacios Blanco
res_country_parish_1104,1104,res_country_municipality_174,Santa Polonia
res_country_parish_1105,1105,res_country_municipality_175,Zea
res_country_parish_1106,1106,res_country_municipality_175,Caño El Tigre
res_country_parish_1107,1107,res_country_municipality_176,Caucagua
res_country_parish_1108,1108,res_country_municipality_176,Araguita
res_country_parish_1109,1109,res_country_municipality_176,Arevalo González
res_country_parish_1110,1110,res_country_municipality_176,Capaya
res_country_parish_1111,1111,res_country_municipality_176,El Café
res_country_parish_1112,1112,res_country_municipality_176,Marizapa
res_country_parish_1113,1113,res_country_municipality_176,Panaquire
res_country_parish_1114,1114,res_country_municipality_176,Ribas
res_country_parish_1115,1115,res_country_municipality_177,San José de Barlovento
res_country_parish_1116,1116,res_country_municipality_177,El Cumbo
res_country_parish_1117,1117,res_country_municipality_178,Baruta
res_country_parish_1118,1118,res_country_municipality_178,El Cafetal
res_country_parish_1119,1119,res_country_municipality_178,Las Minas de Baruta
res_country_parish_1120,1120,res_country_municipality_179,Higuerote
res_country_parish_1121,1121,res_country_municipality_179,Curiepe
res_country_parish_1122,1122,res_country_municipality_179,Tacarigua
res_country_parish_1123,1123,res_country_municipality_180,Mamporal
res_country_parish_1124,1124,res_country_municipality_181,Carrizal
res_country_parish_1125,1125,res_country_municipality_182,Chacao
res_country_parish_1126,1126,res_country_municipality_183,Charallave
res_country_parish_1127,1127,res_country_municipality_183,Las Brisas
res_country_parish_1128,1128,res_country_municipality_184,El Hatillo
res_country_parish_1129,1129,res_country_municipality_185,Los Teques
res_country_parish_1130,1130,res_country_municipality_185,Altagracia de la Montaña
res_country_parish_1131,1131,res_country_municipality_185,Cecilio Acosta
res_country_parish_1132,1132,res_country_municipality_185,El Jarillo
res_country_parish_1133,1133,res_country_municipality_185,Paracotos
res_country_parish_1134,1134,res_country_municipality_185,San Pedro
res_country_parish_1135,1135,res_country_municipality_185,Tacata
res_country_parish_1136,1136,res_country_municipality_186,Santa Teresa del Tuy
res_country_parish_1137,1137,res_country_municipality_186,Cartanal
res_country_parish_1138,1138,res_country_municipality_23,Boca del Pao
res_country_parish_1139,1139,res_country_municipality_330,Bari
res_country_parish_1140,1140,res_country_municipality_299,Bolivar
res_country_parish_1141,1141,res_country_municipality_322,Bolivar
res_country_parish_1142,1142,res_country_municipality_199,Bolivar
res_country_parish_1143,1143,res_country_municipality_224,Cordoba
res_country_parish_1144,1144,res_country_municipality_44,Caña de Azucar
res_country_parish_1145,1145,res_country_municipality_229,Canó delgadito
res_country_parish_1146,1146,res_country_municipality_107,Cacique Manaure
res_country_parish_1147,1147,res_country_municipality_2,Capital Alto Orinoco
res_country_parish_1148,1148,res_country_municipality_3,Capital Atabapo
res_country_parish_1149,1149,res_country_municipality_5,Capital Autana
res_country_parish_1150,1150,res_country_municipality_7,Capital Manapiare
res_country_parish_1151,1151,res_country_municipality_8,Capital Rio Negro
res_country_parish_1152,1152,res_country_municipality_159,Caracciolo Parra Olmedo
res_country_parish_1153,1153,res_country_municipality_201,Cedeño
res_country_parish_1154,1154,res_country_municipality_223,Esteller
res_country_parish_1155,1155,res_country_municipality_202,Ezequiel Zamora
res_country_parish_1156,1156,res_country_municipality_256,Fernandez Feo
res_country_parish_1157,1157,res_country_municipality_158,Fernandez Peña
res_country_parish_1158,1158,res_country_municipality_30,Foraneo Apurito
res_country_parish_1159,1159,res_country_municipality_33,Foraneo Aramendi
res_country_parish_1160,1160,res_country_municipality_300,Foraneo Campo Elias
res_country_parish_1161,1161,res_country_municipality_33,Foraneo El Amparo
res_country_parish_1162,1162,res_country_municipality_30,Foraneo El Yagual
res_country_parish_1163,1163,res_country_municipality_30,Foraneo Guachara
res_country_parish_1164,1164,res_country_municipality_32,Foraneo Mantecal
res_country_parish_1165,1165,res_country_municipality_30,Foraneo Mucuritas
res_country_parish_1166,1166,res_country_municipality_30,Foraneo Queseras del Medio
res_country_parish_1167,1167,res_country_municipality_32,Foraneo Quintero
res_country_parish_1168,1168,res_country_municipality_32,Foraneo Rincon Hondo
res_country_parish_1169,1169,res_country_municipality_306,Foraneo Salom
res_country_parish_1170,1170,res_country_municipality_33,Foraneo San Camilo
res_country_parish_1171,1171,res_country_municipality_32,Foraneo San Vicente
res_country_parish_1172,1172,res_country_municipality_306,Foraneo Temerla
res_country_parish_1173,1173,res_country_municipality_33,Foraneo Urdaneta
res_country_parish_1174,1174,res_country_municipality_249,Guiria
res_country_parish_1175,1175,res_country_municipality_213,Garcia
res_country_parish_1176,1176,res_country_municipality_258,Garcia de Hevia
res_country_parish_1177,1177,res_country_municipality_99,General en Jefe Jose Laurencio Silva 5/
res_country_parish_1178,1178,res_country_municipality_214,Gomez
res_country_parish_1179,1179,res_country_municipality_18,Guanipa
res_country_parish_1180,1180,res_country_municipality_261,Jauregui
res_country_parish_1181,1181,res_country_municipality_287,Jose Leonardo Saurez
res_country_parish_1182,1182,res_country_municipality_42,Jose Rafael Revenga
res_country_parish_1183,1183,res_country_municipality_162,Julio Cesar Salas
res_country_parish_1184,1184,res_country_municipality_163,Justo Briceño
res_country_parish_1185,1185,res_country_municipality_304,La Trinidad
res_country_parish_1186,1186,res_country_municipality_67,Las Bonitas
res_country_parish_1187,1187,res_country_municipality_320,Libertad
res_country_parish_1188,1188,res_country_municipality_265,Libertador
res_country_parish_1189,1189,res_country_municipality_67,Los Pijiguaos
res_country_parish_1190,1190,res_country_municipality_305,Manuel Monge
res_country_parish_1191,1191,res_country_municipality_217,Mariño
res_country_parish_1192,1192,res_country_municipality_235,Mariño
res_country_parish_1193,1193,res_country_municipality_44,Mario Briceño Iragorry
res_country_parish_1194,1194,res_country_municipality_245,Mejia
res_country_parish_1195,1195,res_country_municipality_226,Monseñor Jose Vicente de Unda
res_country_parish_1196,1196,res_country_municipality_269,Municipio Capital Pedro Maria Ureña
res_country_parish_1197,1197,res_country_municipality_271,Municipio Capital Samuel Dario Maldonado
res_country_parish_1198,1198,res_country_municipality_273,Municipio Capital Seboruco
res_country_parish_1199,1199,res_country_municipality_275,Municipio Capital Sucre
res_country_parish_1200,1200,res_country_municipality_277,Municipio Capital Uribante
res_country_parish_1201,1201,res_country_municipality_37,Municipio Capital Bolivar
res_country_parish_1202,1202,res_country_municipality_38,Municipio Capital Camatagua
res_country_parish_1203,1203,res_country_municipality_40,Municipio Capital Jose Angel Lamas
res_country_parish_1204,1204,res_country_municipality_41,Municipio Capital Jose Felix Ribas
res_country_parish_1205,1205,res_country_municipality_47,No Urbana Alfredo Pacheco Miranda
res_country_parish_1206,1206,res_country_municipality_52,No Urbana Augusto Mijares
res_country_parish_1207,1207,res_country_municipality_78,No Urbana Belen
res_country_parish_1208,1208,res_country_municipality_87,No Urbana Borburata
res_country_parish_1209,1209,res_country_municipality_77,No Urbana Canoabo
res_country_parish_1210,1210,res_country_municipality_54,No Urbana Monseñor Feliciano Gonzales
res_country_parish_1211,1211,res_country_municipality_90,No Urbana Negro Primero
res_country_parish_1212,1212,res_country_municipality_87,No Urbana Patanemo
res_country_parish_1213,1213,res_country_municipality_77,No Urbana Simon Bolivar
res_country_parish_1214,1214,res_country_municipality_78,No Urbana Tacarigua
res_country_parish_1215,1215,res_country_municipality_81,No Urbana Urama
res_country_parish_1216,1216,res_country_municipality_80,No Urbana Yagua
res_country_parish_1217,1217,res_country_municipality_166,Obispo Ramos de Lora
res_country_parish_1218,1218,res_country_municipality_63,Paez
res_country_parish_1219,1219,res_country_municipality_26,Piritu
res_country_parish_1220,1220,res_country_municipality_121,Piritu
res_country_parish_1221,1221,res_country_municipality_228,Paez
res_country_parish_1222,1222,res_country_municipality_167,Padre Noguera
res_country_parish_1223,1223,res_country_municipality_191,Parroquia Cupira
res_country_parish_1224,1224,res_country_municipality_191,Parroquia Machurucuto
res_country_parish_1225,1225,res_country_municipality_126,Parroquia Las Vegas del Tuy
res_country_parish_1226,1226,res_country_municipality_307,Peña
res_country_parish_1227,1227,res_country_municipality_226,Peña Blanca
res_country_parish_1228,1228,res_country_municipality_36,Peñalver
res_country_parish_1229,1229,res_country_municipality_218,Peninsula de Macanao
res_country_parish_1230,1230,res_country_municipality_165,Piñango
res_country_parish_1231,1231,res_country_municipality_205,Piar
res_country_parish_1232,1232,res_country_municipality_155,Pinto Salinas
res_country_parish_1233,1233,res_country_municipality_206,Punceres
res_country_parish_1234,1234,res_country_municipality_97,Romulo Gallegos
res_country_parish_1235,1235,res_country_municipality_235,Romulo Gallegos
res_country_parish_1236,1236,res_country_municipality_327,Romulo Gallegos
res_country_parish_1237,1237,res_country_municipality_169,Rangel
res_country_parish_1238,1238,res_country_municipality_230,San Genaro de Boconoito
res_country_parish_1239,1239,res_country_municipality_257,San Jose de Bolivar
res_country_parish_1240,1240,res_country_municipality_320,San Jose de Perija
res_country_parish_1241,1241,res_country_municipality_233,San Jose de Saguaz
res_country_parish_1242,1242,res_country_municipality_248,Santa Fe
res_country_parish_1243,1243,res_country_municipality_232,Santa Rosalia
res_country_parish_1244,1244,res_country_municipality_66,Seccion Cachamay
res_country_parish_1245,1245,res_country_municipality_67,Seccion Capital Cedeño
res_country_parish_1246,1246,res_country_municipality_68,Seccion Capital El Callao
res_country_parish_1247,1247,res_country_municipality_69,Seccion Capital Gran Sabana
res_country_parish_1248,1248,res_country_municipality_76,Seccion Capital Padre Pedro Chien
res_country_parish_1249,1249,res_country_municipality_71,Seccion Capital Piar
res_country_parish_1250,1250,res_country_municipality_72,Seccion Capital Raul Leoni
res_country_parish_1251,1251,res_country_municipality_73,Seccion Capital Roscio
res_country_parish_1252,1252,res_country_municipality_74,Seccion Capital Sifontes
res_country_parish_1253,1253,res_country_municipality_75,Seccion Capital Suarez
res_country_parish_1254,1254,res_country_municipality_208,Sotillo
res_country_parish_1255,1255,res_country_municipality_48,Stos.Michelenas
res_country_parish_1256,1256,res_country_municipality_172,Sucre
res_country_parish_1257,1257,res_country_municipality_233,Sucre
res_country_parish_1258,1258,res_country_municipality_309,Sucre
res_country_parish_1259,1259,res_country_municipality_185,Tucata
res_country_parish_1260,1260,res_country_municipality_276,Torbess
res_country_parish_1261,1261,res_country_municipality_219,Tubores
res_country_parish_1262,1262,res_country_municipality_174,Tulio Febres Cordero
res_country_parish_1263,1263,res_country_municipality_30,Urbana Achaguas
res_country_parish_1264,1264,res_country_municipality_79,Urbana Aguas Calientes
res_country_parish_1265,1265,res_country_municipality_39,Urbana Andres Eloy Blanco
res_country_parish_1266,1266,res_country_municipality_87,Urbana Bartolome Salom
res_country_parish_1267,1267,res_country_municipality_77,Urbana Bejuma
res_country_parish_1268,1268,res_country_municipality_31,Urbana Biruaca
res_country_parish_1269,1269,res_country_municipality_32,Urbana Bruzual
res_country_parish_1270,1270,res_country_municipality_90,Urbana Candelaria
res_country_parish_1271,1271,res_country_municipality_90,Urbana Catedral
res_country_parish_1272,1272,res_country_municipality_80,Urbana Ciudad Alianza
res_country_parish_1273,1273,res_country_municipality_87,Urbana Democracia
res_country_parish_1274,1274,res_country_municipality_90,Urbana El Socorro
res_country_parish_1275,1275,res_country_municipality_35,Urbana Elorza
res_country_parish_1276,1276,res_country_municipality_87,Urbana Fraternidad
res_country_parish_1277,1277,res_country_municipality_78,Urbana Guigue
res_country_parish_1278,1278,res_country_municipality_87,Urbana Goaigoaza
res_country_parish_1279,1279,res_country_municipality_80,Urbana Guacara
res_country_parish_1280,1280,res_country_municipality_33,Urbana Guasdualito
res_country_parish_1281,1281,res_country_municipality_82,Urbana Independencia
res_country_parish_1282,1282,res_country_municipality_39,Urbana Joaquin Crespo
res_country_parish_1283,1283,res_country_municipality_39,Urbana Jose Casanova Godoy
res_country_parish_1284,1284,res_country_municipality_87,Urbana Juan Jose Flores
res_country_parish_1285,1285,res_country_municipality_39,Urbana Las Delicias
res_country_parish_1286,1286,res_country_municipality_83,Urbana Los Guayos
res_country_parish_1287,1287,res_country_municipality_39,Urbana Los Tacariguas
res_country_parish_1288,1288,res_country_municipality_39,Urbana Madre Maria de San Jose
res_country_parish_1289,1289,res_country_municipality_79,Urbana Mariara
res_country_parish_1290,1290,res_country_municipality_90,Urbana Miguel Peña
res_country_parish_1291,1291,res_country_municipality_84,Urbana Miranda
res_country_parish_1292,1292,res_country_municipality_85,Urbana Montalban
res_country_parish_1293,1293,res_country_municipality_81,Urbana Moron
res_country_parish_1294,1294,res_country_municipality_86,Urbana Naguanagua
res_country_parish_1295,1295,res_country_municipality_39,Urbana Pedro Jose Ovalles
res_country_parish_1296,1296,res_country_municipality_90,Urbana Rafael Urdaneta
res_country_parish_1297,1297,res_country_municipality_90,Urbana San Blas
res_country_parish_1298,1298,res_country_municipality_88,Urbana San Diego
res_country_parish_1299,1299,res_country_municipality_36,Urbana San Fernando
res_country_parish_1300,1300,res_country_municipality_89,Urbana San Joaquin
res_country_parish_1301,1301,res_country_municipality_90,Urbana San Jose
res_country_parish_1302,1302,res_country_municipality_34,Urbana San Juan de Payara
res_country_parish_1303,1303,res_country_municipality_90,Urbana Santa Rosa
res_country_parish_1304,1304,res_country_municipality_82,Urbana Tocuyito
res_country_parish_1305,1305,res_country_municipality_87,Urbana Union
res_country_parish_1306,1306,res_country_municipality_262,Vargas
res_country_parish_1307,1307,res_country_municipality_311,Veroes
res_country_parish_1308,1308,res_country_municipality_220,Villalba
res_country_parish_1309,1309,res_country_municipality_52,Zamora
res_country_parish_1310,1310,res_country_municipality_197,Acosta
res_country_parish_1311,1311,res_country_municipality_210,Antolin del Campo
res_country_parish_1312,1312,res_country_municipality_154,Andres Bello
res_country_parish_1313,1313,res_country_municipality_250,Andres Bello
res_country_parish_1314,1314,res_country_municipality_251,Antonio Romulo Acosta
res_country_parish_1315,1315,res_country_municipality_211,Arismendi
res_country_parish_1316,1316,res_country_municipality_298,Aristides Bastidas
res_country_parish_1317,1317,res_country_municipality_157,Arzobispo Chacon
res_country_parish_1318,1318,res_country_municipality_303,Jose Antonio Paez
res_country_parish_1319,1319,res_country_municipality_171,Santos Marquina
